"","sid","tid","token","lemma","xpos","Council","Period","BMP","term"
"270",1,1,"Implement","implement","VB","CGA",1,"WC-2 Tier 3 and Tier 4 Measures for Municipal and Industrial Users in the Red and Yellow Zones","short-term"
"271",1,1,"Implement","implement","VB","CGA",1,"WC-3 Audits","short-term"
"272",1,1,"Implement","implement","VB","CGA",1,"WC-4 Metering","short-term"
"273",1,1,"Implement","implement","VB","CGA",1,"WC-5 Inspections ","short-term"
"274",1,1,"Implement","implement","VB","CGA",1,"WC-6 Minimize High-Pressure Systems","short-term"
"275",1,1,"Implement","implement","VB","CGA",1,"WC-7 Efficient Planting Methods","short-term"
"276",1,1,"Implement","implement","VB","CGA",1,"WC-8 Conservation Tillage","short-term"
"277",1,1,"Implement","implement","VB","CGA",1,"WC-9 Control Loss","short-term"
"278",1,1,"Review","review","VB","CNG",1,"WC-1. Implement education and public awareness programs","short-term"
"279",1,2,"existing","exist","VBG","CNG",1,"WC-1. Implement education and public awareness programs","short-term"
"280",1,7,"build","build","VB","CNG",1,"WC-1. Implement education and public awareness programs","short-term"
"281",1,16,"develop","develop","VB","CNG",1,"WC-1. Implement education and public awareness programs","short-term"
"282",2,1,"Implement","implement","VB","CNG",1,"WC-1. Implement education and public awareness programs","short-term"
"283",1,1,"Identify","identify","VB","CNG",1,"WC-2 Develop water conservation goals","short-term"
"284",1,11,"based","base","VBN","CNG",1,"WC-2 Develop water conservation goals","short-term"
"285",1,18,"help","help","VB","CNG",1,"WC-2 Develop water conservation goals","short-term"
"286",1,21,"evaluate","evaluate","VB","CNG",1,"WC-2 Develop water conservation goals","short-term"
"287",1,26,"reducing","reduce","VBG","CNG",1,"WC-2 Develop water conservation goals","short-term"
"288",2,1,"Develop","develop","VBP","CNG",1,"WC-2 Develop water conservation goals","short-term"
"289",2,4,"track","track","VB","CNG",1,"WC-2 Develop water conservation goals","short-term"
"290",1,1,"Assess","assess","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"291",1,3,"reduce","reduce","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"292",1,9,"Using","use","VBG","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"293",1,14,"established","establish","VBN","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"294",1,18,"including","include","VBG","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"295",1,29,"work","work","VBP","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"296",1,31,"meet","meet","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"297",1,39,"serving","serve","VBG","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"298",2,12,"consider","consider","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"299",2,13,"applying","apply","VBG","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"300",2,19,"assist","assist","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"301",2,21,"implementing","implement","VBG","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"302",3,3,"meet","meet","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"303",4,5,"serving","serve","VBG","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"304",6,1,"Develop","develop","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"305",6,3,"implement","implement","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"306",7,1,"Adopt","adopt","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"307",8,13,"allow","allow","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"308",8,23,"AM","am","VBP","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"309",8,31,"outlined","outline","VBN","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"310",8,44,"educate","educate","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"311",9,9,"see","see","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"312",10,1,"Adopt","adopt","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"313",11,1,"permitting","permit","VBG","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"314",11,4,"reclassify","reclassify","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"315",11,6,"according","accord","VBG","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"316",13,1,"Install","install","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"317",13,5,"cooling","cool","VBG","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"318",13,19,"require","require","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"319",13,27,"permitted","permit","VBN","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"320",14,1,"Enforce","enforce","VB","CNG",1,"WC-3. Stewardship Act Practices","short-term"
"321",1,1,"Develop","develop","VB","CNG",1,"WC-4 Consider installation of 1.28- gpf toilets & low flow urinals in government buildings","short-term"
"322",1,10,"including","include","VBG","CNG",1,"WC-4 Consider installation of 1.28- gpf toilets & low flow urinals in government buildings","short-term"
"323",2,1,"Identify","identify","VB","CNG",1,"WC-4 Consider installation of 1.28- gpf toilets & low flow urinals in government buildings","short-term"
"324",3,1,"Develop","develop","VBP","CNG",1,"WC-4 Consider installation of 1.28- gpf toilets & low flow urinals in government buildings","short-term"
"325",3,7,"prioritize","prioritize","VB","CNG",1,"WC-4 Consider installation of 1.28- gpf toilets & low flow urinals in government buildings","short-term"
"326",3,13,"develop","develop","VB","CNG",1,"WC-4 Consider installation of 1.28- gpf toilets & low flow urinals in government buildings","short-term"
"327",4,3,"according","accord","VBG","CNG",1,"WC-4 Consider installation of 1.28- gpf toilets & low flow urinals in government buildings","short-term"
"328",4,9,"allows","allow","VBZ","CNG",1,"WC-4 Consider installation of 1.28- gpf toilets & low flow urinals in government buildings","short-term"
"329",1,1,"Identify","identify","VB","CNG",1,"WC-5 Encourage non-potable reuse","short-term"
"330",2,1,"Identify","identify","VB","CNG",1,"WC-5 Encourage non-potable reuse","short-term"
"331",2,6,"reclaimed","reclaim","VBN","CNG",1,"WC-5 Encourage non-potable reuse","short-term"
"332",3,1,"Consider","consider","VB","CNG",1,"WC-5 Encourage non-potable reuse","short-term"
"333",3,2,"applying","apply","VBG","CNG",1,"WC-5 Encourage non-potable reuse","short-term"
"334",3,14,"fund","fund","VB","CNG",1,"WC-5 Encourage non-potable reuse","short-term"
"335",3,19,"including","include","VBG","CNG",1,"WC-5 Encourage non-potable reuse","short-term"
"336",4,1,"Develop","develop","VB","CNG",1,"WC-5 Encourage non-potable reuse","short-term"
"337",4,6,"assess","assess","VB","CNG",1,"WC-5 Encourage non-potable reuse","short-term"
"338",4,9,"providing","provide","VBG","CNG",1,"WC-5 Encourage non-potable reuse","short-term"
"339",1,1,"Review","review","VB","CNG",1,"WC-6 Encourage conservation pricing for residential urban irrigation (sprinkler systems)","short-term"
"340",1,2,"existing","exist","VBG","CNG",1,"WC-6 Encourage conservation pricing for residential urban irrigation (sprinkler systems)","short-term"
"341",1,7,"perform","perform","VB","CNG",1,"WC-6 Encourage conservation pricing for residential urban irrigation (sprinkler systems)","short-term"
"342",1,13,"needed","need","VBN","CNG",1,"WC-6 Encourage conservation pricing for residential urban irrigation (sprinkler systems)","short-term"
"343",1,16,"eliminate","eliminate","VB","CNG",1,"WC-6 Encourage conservation pricing for residential urban irrigation (sprinkler systems)","short-term"
"344",1,17,"declining","decline","VBG","CNG",1,"WC-6 Encourage conservation pricing for residential urban irrigation (sprinkler systems)","short-term"
"345",1,1,"Develop","develop","VB","CNG",1,"WC-7 Encourage voluntary residential water audits","short-term"
"346",3,2,"see","see","VB","CNG",1,"WC-7 Encourage voluntary residential water audits","short-term"
"347",3,6,"encourage","encourage","VB","CNG",1,"WC-7 Encourage voluntary residential water audits","short-term"
"348",3,10,"educate","educate","VB","CNG",1,"WC-7 Encourage voluntary residential water audits","short-term"
"349",1,7,"work","work","VB","CNG",1,"WC-8 Consider distribution of lowflow retrofit kits to residential users","short-term"
"350",1,13,"set","set","VB","CNG",1,"WC-8 Consider distribution of lowflow retrofit kits to residential users","short-term"
"351",1,17,"rebate","rebate","VB","CNG",1,"WC-8 Consider distribution of lowflow retrofit kits to residential users","short-term"
"352",2,1,"Identify","identify","VB","CNG",1,"WC-8 Consider distribution of lowflow retrofit kits to residential users","short-term"
"353",3,9,"identify","identify","VB","CNG",1,"WC-8 Consider distribution of lowflow retrofit kits to residential users","short-term"
"354",3,14,"retrofitting","retrofit","VBG","CNG",1,"WC-8 Consider distribution of lowflow retrofit kits to residential users","short-term"
"355",3,16,"replacing","replace","VBG","CNG",1,"WC-8 Consider distribution of lowflow retrofit kits to residential users","short-term"
"356",5,8,"Include","include","VBP","CNG",1,"WC-8 Consider distribution of lowflow retrofit kits to residential users","short-term"
"357",5,21,"see","see","VB","CNG",1,"WC-8 Consider distribution of lowflow retrofit kits to residential users","short-term"
"358",6,8,"prioritizing","prioritize","VBG","CNG",1,"WC-8 Consider distribution of lowflow retrofit kits to residential users","short-term"
"359",1,1,"Develop","develop","VB","CNG",1,"WC-9 Encourage installation of rain sensor shut-off switches on new irrigation systems","short-term"
"360",2,8,"utilize","utilize","VB","CNG",1,"WC-9 Encourage installation of rain sensor shut-off switches on new irrigation systems","short-term"
"361",2,13,"shut","shut","VBD","CNG",1,"WC-9 Encourage installation of rain sensor shut-off switches on new irrigation systems","short-term"
"362",1,1,"Ensure","ensure","VB","CNG",1,"WQ-1 Encourage implementation of nutrient management programs","short-term"
"363",1,7,"developing","develop","VBG","CNG",1,"WQ-1 Encourage implementation of nutrient management programs","short-term"
"364",1,12,"addressing","address","VBG","CNG",1,"WQ-1 Encourage implementation of nutrient management programs","short-term"
"365",2,1,"Identify","identify","VB","CNG",1,"WQ-1 Encourage implementation of nutrient management programs","short-term"
"366",2,4,"encourage","encourage","VB","CNG",1,"WQ-1 Encourage implementation of nutrient management programs","short-term"
"367",3,3,"based","base","VBN","CNG",1,"WQ-1 Encourage implementation of nutrient management programs","short-term"
"368",5,2,"see","see","VB","CNG",1,"WQ-1 Encourage implementation of nutrient management programs","short-term"
"369",1,1,"Continue","continue","VB","CNG",1,"WQ-10 Continue implementation of comprehensive land use planning and environmental planning criteria","short-term"
"370",2,28,"facilitate","facilitate","VB","CNG",1,"WQ-10 Continue implementation of comprehensive land use planning and environmental planning criteria","short-term"
"371",4,1,"Integrate","integrate","VB","CNG",1,"WQ-10 Continue implementation of comprehensive land use planning and environmental planning criteria","short-term"
"372",4,3,"needed","need","VBN","CNG",1,"WQ-10 Continue implementation of comprehensive land use planning and environmental planning criteria","short-term"
"373",1,1,"Continue","continue","VB","CNG",1,"WQ-11 Support TMDL implementation","short-term"
"374",1,3,"follow","follow","VB","CNG",1,"WQ-11 Support TMDL implementation","short-term"
"375",1,9,"participate","participate","VB","CNG",1,"WQ-11 Support TMDL implementation","short-term"
"376",2,1,"Continue","continue","VBP","CNG",1,"WQ-11 Support TMDL implementation","short-term"
"377",2,3,"follow","follow","VB","CNG",1,"WQ-11 Support TMDL implementation","short-term"
"378",2,9,"participate","participate","VB","CNG",1,"WQ-11 Support TMDL implementation","short-term"
"379",1,1,"Perform","perform","VB","CNG",1,"WQ-12. Consider water quality credit trading","short-term"
"380",1,5,"assess","assess","VB","CNG",1,"WQ-12. Consider water quality credit trading","short-term"
"381",1,13,"including","include","VBG","CNG",1,"WQ-12. Consider water quality credit trading","short-term"
"382",2,5,"allow","allow","VB","CNG",1,"WQ-12. Consider water quality credit trading","short-term"
"383",2,13,"needed","need","VBN","CNG",1,"WQ-12. Consider water quality credit trading","short-term"
"384",3,1,"Consider","consider","VB","CNG",1,"WQ-12. Consider water quality credit trading","short-term"
"385",4,1,"Utilize","utilize","VBP","CNG",1,"WQ-12. Consider water quality credit trading","short-term"
"386",4,8,"implement","implement","VB","CNG",1,"WQ-12. Consider water quality credit trading","short-term"
"387",1,1,"Continue","continue","VB","CNG",1,"WQ-2 Promote use of forestry best management practices","short-term"
"388",1,3,"implement","implement","VB","CNG",1,"WQ-2 Promote use of forestry best management practices","short-term"
"389",1,7,"outlined","outline","VBN","CNG",1,"WQ-2 Promote use of forestry best management practices","short-term"
"390",2,9,"outlined","outline","VBN","CNG",1,"WQ-2 Promote use of forestry best management practices","short-term"
"391",1,1,"Continue","continue","VB","CNG",1,"WQ-3 Encourage local government participation in erosion and sediment control","short-term"
"392",1,3,"implement","implement","VB","CNG",1,"WQ-3 Encourage local government participation in erosion and sediment control","short-term"
"393",1,4,"existing","exist","VBG","CNG",1,"WQ-3 Encourage local government participation in erosion and sediment control","short-term"
"394",2,1,"Encourage","encourage","VB","CNG",1,"WQ-3 Encourage local government participation in erosion and sediment control","short-term"
"395",5,2,"see","see","VB","CNG",1,"WQ-3 Encourage local government participation in erosion and sediment control","short-term"
"396",1,1,"Consider","consider","VB","CNG",1,"WQ-4. Consider development of post-development stormwater management and site design practices","short-term"
"397",1,10,"building","build","VBG","CNG",1,"WQ-4. Consider development of post-development stormwater management and site design practices","short-term"
"398",1,12,"existing","exist","VBG","CNG",1,"WQ-4. Consider development of post-development stormwater management and site design practices","short-term"
"399",1,19,"maintain","maintain","VB","CNG",1,"WQ-4. Consider development of post-development stormwater management and site design practices","short-term"
"400",2,1,"Identify","identify","VB","CNG",1,"WQ-4. Consider development of post-development stormwater management and site design practices","short-term"
"401",2,7,"minimize","minimize","VB","CNG",1,"WQ-4. Consider development of post-development stormwater management and site design practices","short-term"
"402",2,12,"being","be","VBG","CNG",1,"WQ-4. Consider development of post-development stormwater management and site design practices","short-term"
"403",2,18,"Develop","develop","VB","CNG",1,"WQ-4. Consider development of post-development stormwater management and site design practices","short-term"
"404",2,31,"assist","assist","VB","CNG",1,"WQ-4. Consider development of post-development stormwater management and site design practices","short-term"
"405",4,2,"see","see","VB","CNG",1,"WQ-4. Consider development of post-development stormwater management and site design practices","short-term"
"406",1,1,"Continue","continue","VB","CNG",1,"WQ-5. Encourage pollution prevention/good housekeeping practices for local operations and implementation of an illicit discharge detection and elimination program","short-term"
"407",1,3,"implement","implement","VB","CNG",1,"WQ-5. Encourage pollution prevention/good housekeeping practices for local operations and implementation of an illicit discharge detection and elimination program","short-term"
"408",2,26,"operating","operate","VBG","CNG",1,"WQ-5. Encourage pollution prevention/good housekeeping practices for local operations and implementation of an illicit discharge detection and elimination program","short-term"
"409",3,1,"Develop","develop","VBP","CNG",1,"WQ-5. Encourage pollution prevention/good housekeeping practices for local operations and implementation of an illicit discharge detection and elimination program","short-term"
"410",3,14,"based","base","VBN","CNG",1,"WQ-5. Encourage pollution prevention/good housekeeping practices for local operations and implementation of an illicit discharge detection and elimination program","short-term"
"411",3,16,"existing","exist","VBG","CNG",1,"WQ-5. Encourage pollution prevention/good housekeeping practices for local operations and implementation of an illicit discharge detection and elimination program","short-term"
"412",4,1,"Identify","identify","VB","CNG",1,"WQ-5. Encourage pollution prevention/good housekeeping practices for local operations and implementation of an illicit discharge detection and elimination program","short-term"
"413",4,9,"encourage","encourage","VB","CNG",1,"WQ-5. Encourage pollution prevention/good housekeeping practices for local operations and implementation of an illicit discharge detection and elimination program","short-term"
